ABBR,layer,head,patched_logit_difference,indirect_effect,normalized_restoration,c_to_b_patched_logit_difference,c_to_b_indirect_effect,c_to_b_normalized_restoration,indirect_effect_difference_a_minus_c,count,c_to_b_count
ANC,12,6,2.35234375,0.0015625,0.0006833495947937741,2.35625,0.00546875,-0.0017280119798392679,-0.0039062499999999996,5,5
ANC,12,7,2.360546875,0.009765625,0.006994212595612193,2.36484375,0.0140625,-0.004196154012648138,-0.004296875,5,5
ANC,12,8,2.355859375,0.005078125,0.004097931961991463,2.346875,-0.00390625,0.0008122946052087351,0.008984375,5,5
ANC,12,9,2.358203125,0.007421875,0.0037921319921031494,2.35625,0.00546875,-0.0017272957655539948,0.001953125,5,5
ANC,12,10,2.353515625,0.002734375,0.0034316816279300567,2.34140625,-0.009375,0.002747207948651001,0.012109374999999999,5,5
ANC,12,11,2.34609375,-0.0046875,-0.002909883715572971,2.3796875,0.02890625,-0.008674224067909941,-0.03359375,5,5
ANC,12,12,2.3765625,0.02578125,0.017391936901636946,2.37109375,0.0203125,-0.006084502150017758,0.005468749999999998,5,5
ANC,12,13,2.35234375,0.0015625,0.0009553692843343056,2.339453125,-0.011328125,0.0031938457116664786,0.012890625,5,5
ANC,12,14,2.356640625,0.005859375,0.0037271472859041815,2.366015625,0.015234375,-0.004666958212410273,-0.009375,5,5
ANC,12,15,2.35078125,0.0,0.0010505748961873614,2.34140625,-0.009375,0.002063493135328883,0.009375,5,5
ANC,12,16,2.34296875,-0.0078125,-0.005570281014064801,2.3484375,-0.00234375,0.0007659372307731064,-0.00546875,5,5
ANC,12,17,2.35546875,0.0046875,0.0033345591218653043,2.342578125,-0.008203125,0.0022936916278530283,0.012890625,5,5
ANC,12,18,2.371875,0.02109375,0.015855154613480266,2.3609375,0.01015625,-0.003179368995214849,0.010937500000000001,5,5
ANC,12,19,2.33828125,-0.0125,-0.009023633171860961,2.3359375,-0.01484375,0.00309096257378995,0.0023437499999999986,5,5
ANC,12,20,2.33828125,-0.0125,-0.007795714614233358,2.351171875,0.000390625,-0.00019888864385427045,-0.012890625000000001,5,5
ANC,12,21,2.353515625,0.002734375,0.0025142249885456635,2.3515625,0.00078125,-0.0009138679331517168,0.0019531249999999998,5,5
ANC,12,22,2.357421875,0.006640625,0.005143807684505912,2.360546875,0.009765625,-0.0032147463991898705,-0.003125,5,5
ANC,12,23,2.368359375,0.017578125,0.011830212199293732,2.352734375,0.001953125,-0.0008921296373683042,0.015625,5,5
ANC,12,24,2.36328125,0.0125,0.009751733841745231,2.325390625,-0.025390625,0.007039485957127009,0.037890625,5,5
ANC,12,25,2.351171875,0.000390625,0.0013216571143427013,2.3375,-0.01328125,0.0037371953485684055,0.013671875,5,5
ANC,12,26,2.3515625,0.00078125,0.0001907006866271349,2.3546875,0.00390625,-0.0012753060958515194,-0.003125,5,5
ANC,12,27,2.3421875,-0.00859375,-0.005654415073790008,2.3609375,0.01015625,-0.0028256374599744775,-0.018750000000000003,5,5
ANC,12,28,2.36171875,0.0109375,0.0071126597735682836,2.328125,-0.02265625,0.005876504230184311,0.03359375,5,5
ANC,12,29,2.3515625,0.00078125,0.0013465476619457211,2.359765625,0.008984375,-0.00320220865859113,-0.008203124999999999,5,5
ANC,12,30,2.34453125,-0.00625,-0.0028015336987785755,2.35703125,0.00625,-0.0019096165249004632,-0.0125,5,5
ANC,12,31,2.35,-0.00078125,-0.0002317639449815584,2.3640625,0.01328125,-0.0035390969123265093,-0.0140625,5,5
ANC,13,0,2.3453125,-0.00546875,-0.004591620510088387,2.36953125,0.01875,-0.005168464342166454,-0.024218749999999997,5,5
ANC,13,1,2.348828125,-0.001953125,-0.0010301023757434227,2.320703125,-0.030078125,0.008032669409149202,0.028125,5,5
ANC,13,2,2.353125,0.00234375,0.0012693589705838931,2.337890625,-0.012890625,0.003401483028889285,0.015234375,5,5
ANC,13,3,2.355078125,0.004296875,0.0037313667698600827,2.328515625,-0.022265625,0.006095853768078655,0.026562500000000003,5,5
ANC,13,4,2.3578125,0.00703125,0.0064118301862942885,2.348828125,-0.001953125,0.0003212084888764504,0.008984375,5,5
ANC,13,5,2.35625,0.00546875,0.0037827696689955647,2.355859375,0.005078125,-0.0015960793511686166,0.0003906249999999995,5,5
ANC,13,6,2.35703125,0.00625,0.0055359052678400494,2.3546875,0.00390625,-0.0010334181045046629,0.0023437500000000003,5,5
ANC,13,7,2.346875,-0.00390625,-0.0030797822451238428,2.339453125,-0.011328125,0.00308031622144332,0.007421875,5,5
ANC,13,8,2.35625,0.00546875,0.0041433688851735696,2.337109375,-0.013671875,0.0037423377123477495,0.019140625,5,5
ANC,13,9,2.35,-0.00078125,0.00013854314654174142,2.347265625,-0.003515625,0.0011083600206095831,0.002734375,5,5
ANC,13,10,2.35546875,0.0046875,0.0023007774747238283,2.3671875,0.01640625,-0.004946758144453604,-0.01171875,5,5
ANC,13,11,2.356640625,0.005859375,0.0051603977627175165,2.339453125,-0.011328125,0.00296872732367756,0.0171875,5,5
ANC,13,12,2.35078125,0.0,0.0006200156174083,2.352734375,0.001953125,-0.0005603644832929652,-0.001953125,5,5
ANC,13,13,2.3421875,-0.00859375,-0.0038879023759496485,2.3671875,0.01640625,-0.004631866020000737,-0.025,5,5
ANC,13,14,2.35234375,0.0015625,0.001931956608074211,2.343359375,-0.007421875,0.0018781886762437728,0.008984375,5,5
ANC,13,15,2.3609375,0.01015625,0.006613770811872126,2.344921875,-0.005859375,0.0014949780966722476,0.016015625,5,5
ANC,13,16,2.356640625,0.005859375,0.004272481212755949,2.402734375,0.051953125,-0.014165501934250193,-0.04609375,5,5
ANC,13,17,2.343359375,-0.007421875,-0.005394518109185948,2.36328125,0.0125,-0.0036757718928724383,-0.019921875,5,5
ANC,13,18,2.37109375,0.0203125,0.01585105379473245,2.31640625,-0.034375,0.009375184646001178,0.0546875,5,5
ANC,13,19,2.356640625,0.005859375,0.004590957422016392,2.337109375,-0.013671875,0.0035287658471197794,0.01953125,5,5
ANC,13,20,2.358984375,0.008203125,0.005692559539137701,2.3609375,0.01015625,-0.0032086916876313118,-0.001953125,5,5
ANC,13,21,2.365234375,0.014453125,0.00966495010280478,2.356640625,0.005859375,-0.0020475471912417493,0.00859375,5,5
ANC,13,22,2.3546875,0.00390625,0.0012902843089113557,2.34296875,-0.0078125,0.0018107370681079188,0.01171875,5,5
ANC,13,23,2.357421875,0.006640625,0.006595739379692778,2.357421875,0.006640625,-0.0017885153975594678,0.0,5,5
ANC,13,24,2.355859375,0.005078125,0.0029862057814584704,2.348828125,-0.001953125,0.0004283221236023924,0.00703125,5,5
ANC,13,25,2.345703125,-0.005078125,-0.0024235788724513256,2.35,-0.00078125,0.00015279463518176823,-0.004296875,5,5
ANC,13,26,2.346484375,-0.004296875,-0.0027772232404381816,2.344140625,-0.006640625,0.0017618299007780547,0.0023437499999999995,5,5
ANC,13,27,2.342578125,-0.008203125,-0.0059747576717522856,2.355078125,0.004296875,-0.0011478798116959484,-0.0125,5,5
ANC,13,28,2.369921875,0.019140625,0.013516191565207688,2.396875,0.04609375,-0.012808505684737967,-0.026953125,5,5
ANC,13,29,2.339453125,-0.011328125,-0.006992461139830061,2.341796875,-0.008984375,0.0025198019423044575,-0.0023437500000000003,5,5
ANC,13,30,2.3453125,-0.00546875,-0.002621356714864055,2.3234375,-0.02734375,0.007645062408669701,0.021875,5,5
ANC,13,31,2.3484375,-0.00234375,-0.0008442866416177655,2.345703125,-0.005078125,0.0014592178703779607,0.0027343750000000003,5,5
ANC,14,0,2.356640625,0.005859375,0.003957900210102454,2.353515625,0.002734375,-0.0010497527967448107,0.003125,5,5
ANC,14,1,2.3515625,0.00078125,0.0016903630784891135,2.35625,0.00546875,-0.0014094359005259326,-0.0046875,5,5
ANC,14,2,2.3453125,-0.00546875,-0.004103490356049464,2.332421875,-0.018359375,0.004971224617801433,0.012890625000000001,5,5
ANC,14,3,2.35390625,0.003125,0.002116652346116447,2.35546875,0.0046875,-0.0015886894674184096,-0.0015624999999999997,5,5
ANC,14,4,2.345703125,-0.005078125,-0.0021307475460067586,2.36640625,0.015625,-0.0045410718589095345,-0.020703125,5,5
ANC,14,5,2.349609375,-0.001171875,-0.0005611005625246277,2.35078125,0.0,-0.0002490672691898061,-0.001171875,5,5
ANC,14,6,2.339453125,-0.011328125,-0.008697742555011177,2.365625,0.01484375,-0.004331222983929192,-0.026171874999999997,5,5
ANC,14,7,2.341796875,-0.008984375,-0.0055398445006248406,2.346484375,-0.004296875,0.0012696805442602703,-0.004687499999999999,5,5
ANC,14,8,2.35859375,0.0078125,0.006357044241882409,2.356640625,0.005859375,-0.0014565637432394011,0.001953125,5,5
ANC,14,9,2.35234375,0.0015625,0.0014194961623825945,2.34609375,-0.0046875,0.0010533420449761154,0.00625,5,5
ANC,14,10,2.362109375,0.011328125,0.008014107297660455,2.34765625,-0.003125,0.0010135369460306728,0.014453125,5,5
ANC,14,11,2.3546875,0.00390625,0.003695494169956566,2.366796875,0.016015625,-0.004920526429339563,-0.012109374999999999,5,5
ANC,14,12,2.35,-0.00078125,0.0003616382881885894,2.34296875,-0.0078125,0.0019126782242852645,0.00703125,5,5
ANC,14,13,2.41796875,0.0671875,0.044607773824256215,2.24296875,-0.1078125,0.029356790722686425,0.175,5,5
ANC,14,14,2.306640625,-0.044140625,-0.030643981324401142,2.395703125,0.044921875,-0.013031337684790612,-0.0890625,5,5
ANC,14,15,2.351953125,0.001171875,0.0005019884495686397,2.36484375,0.0140625,-0.00400284167698499,-0.012890625000000001,5,5
ANC,14,16,2.35078125,0.0,-0.0008453047313387415,2.37421875,0.0234375,-0.006911325562104111,-0.0234375,5,5
ANC,14,17,2.34921875,-0.0015625,-0.0018968909540464439,2.339453125,-0.011328125,0.003081875054581055,0.009765625,5,5
ANC,14,18,2.358984375,0.008203125,0.006600390100906392,2.365625,0.01484375,-0.004363768159342197,-0.006640624999999999,5,5
ANC,14,19,2.369921875,0.019140625,0.01334659840545269,2.339453125,-0.011328125,0.003584168525392366,0.030468750000000003,5,5
ANC,14,20,2.348046875,-0.002734375,-0.001648090376326384,2.346484375,-0.004296875,0.0009876444327593388,0.0015625000000000005,5,5
ANC,14,21,2.341015625,-0.009765625,-0.006931115828324367,2.365234375,0.014453125,-0.00431565106977033,-0.02421875,5,5
ANC,14,22,2.348046875,-0.002734375,-0.0005328160482409811,2.352734375,0.001953125,-0.0009161164198285898,-0.0046875,5,5
ANC,14,23,2.352734375,0.001953125,0.001183134644353515,2.357421875,0.006640625,-0.0021843824337278335,-0.0046875,5,5
ANC,14,24,2.36953125,0.01875,0.013249330272584705,2.3484375,-0.00234375,0.0005105542078633789,0.021093749999999998,5,5
ANC,14,25,2.36015625,0.009375,0.008062214008690661,2.35390625,0.003125,-0.0010141450459005335,0.0062499999999999995,5,5
ANC,14,26,2.376171875,0.025390625,0.016625883076937905,2.346484375,-0.004296875,0.0014018973214968036,0.0296875,5,5
ANC,14,27,2.339453125,-0.011328125,-0.008195835304835928,2.360546875,0.009765625,-0.0029247775066324434,-0.02109375,5,5
ANC,14,28,2.345703125,-0.005078125,-0.0020037872175806956,2.35859375,0.0078125,-0.002020720295808246,-0.012890625,5,5
ANC,14,29,2.340625,-0.01015625,-0.007169262810982445,2.351171875,0.000390625,-0.0002766795861637495,-0.010546875,5,5
ANC,14,30,2.3546875,0.00390625,0.003017427660148372,2.3546875,0.00390625,-0.00139693790393907,0.0,5,5
ANC,14,31,2.355859375,0.005078125,0.003802897541275051,2.338671875,-0.012109375,0.0032876360152040256,0.0171875,5,5
ANC,15,0,2.348046875,-0.002734375,-0.0028397585506959025,2.341015625,-0.009765625,0.0024716109876324025,0.00703125,5,5
ANC,15,1,2.35625,0.00546875,0.0057261357445779456,2.356640625,0.005859375,-0.0014736678015629487,-0.00039062500000000035,5,5
ANC,15,2,2.358984375,0.008203125,0.005928972458019366,2.35859375,0.0078125,-0.0026235367085583813,0.00039062500000000035,5,5
ANC,15,3,2.358203125,0.007421875,0.005125617382990677,2.363671875,0.012890625,-0.0037025881867232538,-0.00546875,5,5
ANC,15,4,2.355078125,0.004296875,0.0012113205064050558,2.340625,-0.01015625,0.002580631190021025,0.014453125,5,5
ANC,15,5,2.351171875,0.000390625,-0.0006162128894384913,2.34609375,-0.0046875,0.001189793364575958,0.005078125,5,5
ANC,15,6,2.3515625,0.00078125,0.0004139284589364557,2.366015625,0.015234375,-0.004297357108737852,-0.014453124999999999,5,5
ANC,15,7,2.349609375,-0.001171875,-0.0004328137522175234,2.346875,-0.00390625,0.0006783115567671712,0.002734375,5,5
ANC,15,8,2.347265625,-0.003515625,-0.0018160525145068137,2.35703125,0.00625,-0.0020906857346250094,-0.009765625,5,5
ANC,15,9,2.35703125,0.00625,0.0052064056227575,2.3578125,0.00703125,-0.00256833107338699,-0.0007812499999999998,5,5
ANC,15,10,2.344921875,-0.005859375,-0.004422212023739054,2.36875,0.01796875,-0.004929607618627636,-0.023828125,5,5
ANC,15,11,2.34921875,-0.0015625,-0.0015932920036934456,2.349609375,-0.001171875,-1.3338549793802737e-05,-0.00039062500000000013,5,5
ANC,15,12,2.356640625,0.005859375,0.003952036708431227,2.353515625,0.002734375,-0.0010402943688662017,0.003125,5,5
ANC,15,13,2.348046875,-0.002734375,-0.0019932617675545708,2.366796875,0.016015625,-0.0050677646630864935,-0.01875,5,5
ANC,15,14,2.34765625,-0.003125,-0.002473103312503435,2.34296875,-0.0078125,0.002125219031369973,0.0046875,5,5
ANC,15,15,2.346484375,-0.004296875,-0.0022599499196502247,2.350390625,-0.000390625,0.00012524862133837366,-0.00390625,5,5
ANC,15,16,2.34765625,-0.003125,-0.002697483552509715,2.341015625,-0.009765625,0.0023083565574474867,0.006640625,5,5
ANC,15,17,2.342578125,-0.008203125,-0.004750510442928295,2.34140625,-0.009375,0.0022938116951128295,0.0011718749999999993,5,5
ANC,15,18,2.3625,0.01171875,0.008344494214355392,2.352734375,0.001953125,-0.0007434271791917448,0.009765625,5,5
ANC,15,19,2.347265625,-0.003515625,-0.003441951296459006,2.3421875,-0.00859375,0.0019017852629957504,0.005078125000000001,5,5
ANC,15,20,2.3421875,-0.00859375,-0.006649407433174268,2.3703125,0.01953125,-0.005943407969616272,-0.028125,5,5
ANC,15,21,2.34609375,-0.0046875,-0.002934672356813546,2.361328125,0.010546875,-0.0031745347518029507,-0.015234375000000001,5,5
ANC,15,22,2.355859375,0.005078125,0.004704711927317559,2.34140625,-0.009375,0.0021315465117863128,0.014453125,5,5
ANC,15,23,2.347265625,-0.003515625,-0.001462672774684829,2.341015625,-0.009765625,0.0025447895382843745,0.00625,5,5
ANC,15,24,2.338671875,-0.012109375,-0.008759800250288417,2.385546875,0.034765625,-0.009882601674402521,-0.046875,5,5
ANC,15,25,2.366015625,0.015234375,0.011372281916516822,2.33046875,-0.0203125,0.005442874824644861,0.035546875,5,5
ANC,15,26,2.382421875,0.031640625,0.020206022487873173,2.262890625,-0.087890625,0.024178720192135128,0.11953125,5,5
ANC,15,27,2.36171875,0.0109375,0.007151764186269701,2.34609375,-0.0046875,0.0014120332239221912,0.015625,5,5
ANC,15,28,2.3515625,0.00078125,0.00028083969493723944,2.353125,0.00234375,-0.0008662776462342609,-0.0015624999999999999,5,5
ANC,15,29,2.351953125,0.001171875,0.0019229118208009114,2.35703125,0.00625,-0.001648871709732335,-0.005078125,5,5
ANC,15,30,2.34453125,-0.00625,-0.004757085127291293,2.3578125,0.00703125,-0.002172935008470797,-0.013281250000000001,5,5
ANC,15,31,2.355078125,0.004296875,0.0035293068154975864,2.34921875,-0.0015625,0.00016585465770579234,0.005859375,5,5
ANC,16,0,2.35078125,0.0,0.0008143764056977633,2.36015625,0.009375,-0.0028364222105549865,-0.009375,5,5
ANC,16,1,2.349609375,-0.001171875,0.0014523782497137612,2.34609375,-0.0046875,0.0011825477836024593,0.0035156249999999997,5,5
ANC,16,2,2.366015625,0.015234375,0.011510274802753243,2.35234375,0.0015625,-0.0009266967343874791,0.013671875,5,5
ANC,16,3,2.355078125,0.004296875,0.0031100860974848316,2.3546875,0.00390625,-0.0012034701495064579,0.00039062500000000035,5,5
ANC,16,4,2.35390625,0.003125,0.003057265469327444,2.349609375,-0.001171875,1.8488364021823634e-07,0.004296875,5,5
ANC,16,5,2.373828125,0.023046875,0.015095290612121438,2.35,-0.00078125,-0.00011209011364156311,0.023828125000000002,5,5
ANC,16,6,2.3671875,0.01640625,0.013368254191864524,2.34375,-0.00703125,0.0014655625403791007,0.0234375,5,5
ANC,16,7,2.35,-0.00078125,-8.86525081158683e-05,2.3625,0.01171875,-0.003682029457408892,-0.0125,5,5
ANC,16,8,2.3671875,0.01640625,0.009772670704220499,2.351171875,0.000390625,-0.0002804526566631338,0.016015625000000002,5,5
ANC,16,9,2.357421875,0.006640625,0.004590978098568949,2.356640625,0.005859375,-0.0020860561533827017,0.0007812499999999998,5,5
ANC,16,10,2.3625,0.01171875,0.007944555144377793,2.338671875,-0.012109375,0.003220453563176616,0.023828125,5,5
ANC,16,11,2.362109375,0.011328125,0.0074363768106359435,2.35859375,0.0078125,-0.0021026086518633456,0.0035156249999999997,5,5
ANC,16,12,2.36640625,0.015625,0.011477543642163518,2.3671875,0.01640625,-0.004936932171587358,-0.0007812500000000007,5,5
ANC,16,13,2.354296875,0.003515625,0.003116508981449631,2.359765625,0.008984375,-0.00322756105045388,-0.00546875,5,5
ANC,16,14,2.35859375,0.0078125,0.006010066679056169,2.357421875,0.006640625,-0.0021916793253744433,0.0011718750000000002,5,5
ANC,16,15,2.36484375,0.0140625,0.008950981500289319,2.35703125,0.00625,-0.002206212621047867,0.0078125,5,5
ANC,16,16,2.355078125,0.004296875,0.002484104809860212,2.337109375,-0.013671875,0.003614295638125764,0.01796875,5,5
ANC,16,17,2.353125,0.00234375,0.003248190064174416,2.352734375,0.001953125,-0.0006678599736321632,0.0003906249999999999,5,5
ANC,16,18,2.349609375,-0.001171875,-0.0008801887647415356,2.353515625,0.002734375,-0.0009435296975565095,-0.00390625,5,5
ANC,16,19,2.3453125,-0.00546875,-0.0036849020018086738,2.3671875,0.01640625,-0.004649380239515098,-0.021875,5,5
ANC,16,20,2.35234375,0.0015625,0.0014893649778427863,2.360546875,0.009765625,-0.0026930595387992854,-0.008203125,5,5
ANC,16,21,2.3609375,0.01015625,0.008237548624705085,2.351171875,0.000390625,-0.0002945984737997345,0.009765625,5,5
ANC,16,22,2.3546875,0.00390625,0.0024662396810366492,2.2671875,-0.08359375,0.02290158262251501,0.0875,5,5
ANC,16,23,2.34921875,-0.0015625,0.00035143004657372975,2.36015625,0.009375,-0.002867728889757435,-0.0109375,5,5
ANC,16,24,2.359765625,0.008984375,0.006824058284564146,2.356640625,0.005859375,-0.0018862577490663245,0.0031249999999999993,5,5
ANC,16,25,2.369921875,0.019140625,0.013209859325355972,2.3625,0.01171875,-0.0036306321731183915,0.007421875000000001,5,5
ANC,16,26,2.35390625,0.003125,0.002194046313465589,2.35703125,0.00625,-0.0020596575810648754,-0.003125,5,5
ANC,16,27,2.3625,0.01171875,0.008467630212499867,2.379296875,0.028515625,-0.008123418242499795,-0.016796875,5,5
ANC,16,28,2.363671875,0.012890625,0.008607612638272824,2.362109375,0.011328125,-0.0031546724582444904,0.0015624999999999997,5,5
ANC,16,29,2.358203125,0.007421875,0.005362092056209451,2.3546875,0.00390625,-0.001212269070548502,0.0035156249999999997,5,5
ANC,16,30,2.36328125,0.0125,0.008028180021582235,2.36015625,0.009375,-0.002752183100851675,0.003125000000000001,5,5
ANC,16,31,2.3546875,0.00390625,0.003009096130303374,2.34921875,-0.0015625,0.00043975604315212274,0.00546875,5,5
ANC,17,0,2.358984375,0.008203125,0.0046383750684838385,2.334375,-0.01640625,0.0044587335976517435,0.024609375000000003,5,5
ANC,17,1,2.35078125,0.0,0.0007335872922741855,2.37109375,0.0203125,-0.005916409696249857,-0.0203125,5,5
ANC,17,2,2.353515625,0.002734375,0.0026418176807436926,2.35546875,0.0046875,-0.001710537504336785,-0.001953125,5,5
ANC,17,3,2.374609375,0.023828125,0.016849149821878753,2.336328125,-0.014453125,0.003481968807427747,0.03828125,5,5
ANC,17,4,2.352734375,0.001953125,0.0007117377844393427,2.367578125,0.016796875,-0.004949908701396032,-0.01484375,5,5
ANC,17,5,2.35546875,0.0046875,0.0034152046832221805,2.345703125,-0.005078125,0.0011312582912858071,0.009765625,5,5
ANC,17,6,2.3484375,-0.00234375,-0.0012965861471944853,2.369140625,0.018359375,-0.005378302751052539,-0.020703125,5,5
ANC,17,7,2.3484375,-0.00234375,-0.0006225474746557123,2.34609375,-0.0046875,0.0009276546344278074,0.00234375,5,5
ANC,17,8,2.34765625,-0.003125,-0.0008089764028176083,2.358203125,0.007421875,-0.0021081355884274297,-0.010546875,5,5
ANC,17,9,2.36796875,0.0171875,0.011766337978933911,2.358984375,0.008203125,-0.002481073975434976,0.008984375000000001,5,5
ANC,17,10,2.367578125,0.016796875,0.01110115037224543,2.352734375,0.001953125,-0.0007144003318567753,0.01484375,5,5
ANC,17,11,2.345703125,-0.005078125,-0.002739995539506627,2.352734375,0.001953125,-0.00050808206024042,-0.00703125,5,5
ANC,17,12,2.359375,0.00859375,0.005432409173510051,2.369140625,0.018359375,-0.005583947328293205,-0.009765625,5,5
