ABBR,layer,patched_logit_difference,indirect_effect,normalized_restoration,count
AML,1,2.606640625,0.003125,-2.9725484252859715,5
AML,2,2.645703125,0.0421875,-0.7622883010269506,5
AML,3,2.6203125,0.016796875,-0.48786779588171336,5
AML,4,2.61015625,0.006640625,0.01848820443980411,5
AML,5,2.604296875,0.00078125,0.16184092773510328,5
AML,6,2.61484375,0.011328125,-1.993914108060101,5
AML,7,2.616015625,0.0125,-0.4690806381345546,5
AML,8,2.609375,0.005859375,0.143240356995272,5
AML,9,2.59765625,-0.005859375,0.20302546806818253,5
AML,10,2.60625,0.002734375,-1.9918266753943255,5
AML,11,2.598828125,-0.0046875,-1.2199205302349485,5
AML,12,2.59296875,-0.010546875,0.08287641375248514,5
AML,13,2.596484375,-0.00703125,-0.833711640683155,5
AML,14,2.60078125,-0.002734375,-0.6712194090974041,5
AML,15,2.58828125,-0.015234375,0.3121954987673072,5
AML,16,2.5890625,-0.014453125,0.7601691979580865,5
AML,17,2.60625,0.002734375,-0.9303316180674672,5
AML,18,2.607421875,0.00390625,0.42635902493402983,5
AML,19,2.59296875,-0.010546875,-0.45504525577295796,5
AML,20,2.59140625,-0.012109375,-1.1599292433872785,5
AML,21,2.598046875,-0.00546875,0.3941482418838081,5
AML,22,2.600390625,-0.003125,-0.53832126026972,5
AML,23,2.58515625,-0.018359375,0.15715427844858412,5
AML,24,2.594921875,-0.00859375,-0.05313655845253253,5
AML,25,2.599609375,-0.00390625,-0.02344039254947008,5
AML,26,2.6015625,-0.001953125,-1.085498997433596,5
AML,27,2.596875,-0.006640625,-0.7088508341818007,5
AML,28,2.60390625,0.000390625,0.2851146451447716,5
AML,29,2.60703125,0.003515625,-0.6600847814646575,5
AML,30,2.6015625,-0.001953125,0.523371603550382,5
AML,31,2.598828125,-0.0046875,0.35442443707556437,5
ANA,0,2.696875,0.070703125,0.7470382196666472,5
ANA,1,2.746484375,0.1203125,-0.2905023173586593,5
ANA,2,2.633203125,0.00703125,0.30935793241204673,5
ANA,3,2.64921875,0.023046875,0.12641685649891737,5
ANA,4,2.68828125,0.062109375,-0.29251309415361143,5
ANA,5,2.65625,0.030078125,-0.17574751740760788,5
ANA,6,2.684375,0.058203125,-0.11367645721729827,5
ANA,7,2.633984375,0.0078125,-0.013621198289553682,5
ANA,8,2.65859375,0.032421875,0.04621351809945119,5
ANA,9,2.641796875,0.015625,-0.15154954737425147,5
ANA,10,2.628125,0.001953125,0.032075595291643375,5
ANA,11,2.633203125,0.00703125,-0.17270138659321085,5
ANA,12,2.6109375,-0.015234375,-0.05592936155007681,5
ANA,13,2.62578125,-0.000390625,0.14475338773972615,5
ANA,14,2.64296875,0.016796875,0.03413670590230418,5
ANA,15,2.587109375,-0.0390625,0.03355544973652445,5
ANA,16,2.62890625,0.002734375,0.18191478528568744,5
ANA,17,2.63359375,0.007421875,-0.06715689609732296,5
ANA,18,2.64375,0.017578125,0.06222747571512327,5
ANA,19,2.6421875,0.016015625,0.21691704512427828,5
ANA,20,2.628125,0.001953125,0.012025692350624142,5
ANA,21,2.6265625,0.000390625,0.042193619501031884,5
ANA,22,2.622265625,-0.00390625,0.11539528726451602,5
ANA,23,2.635546875,0.009375,0.17399706804897516,5
ANA,24,2.628515625,0.00234375,0.022688309716652918,5
ANA,25,2.622265625,-0.00390625,0.2843862244133599,5
ANA,26,2.625,-0.001171875,0.14401346211979488,5
ANA,27,2.63515625,0.008984375,-0.017687947449393105,5
ANA,28,2.63515625,0.008984375,-0.009172771075316,5
ANA,29,2.641015625,0.01484375,0.11899883291250438,5
ANA,30,2.6265625,0.000390625,0.2468649647737406,5
ANA,31,2.62421875,-0.001953125,0.28321990051341794,5
ANCA,0,-0.003515625,0.037109375,0.11612833130055655,5
ANCA,1,-0.051953125,-0.011328125,-0.03886312180699705,5
ANCA,2,-0.047265625,-0.006640625,-0.01898134590981716,5
ANCA,3,-0.04453125,-0.00390625,-0.016882927296077748,5
ANCA,4,-0.045703125,-0.005078125,-0.017103162920549468,5
ANCA,5,-0.045703125,-0.005078125,-0.01724385945984824,5
ANCA,6,-0.0453125,-0.0046875,-0.018215817589435863,5
ANCA,7,-0.04609375,-0.00546875,-0.02161545714924848,5
ANCA,8,-0.044140625,-0.003515625,-0.011299104141474645,5
ANCA,9,-0.041796875,-0.001171875,-0.003863294651798704,5
ANCA,10,-0.044140625,-0.003515625,-0.011504763332799562,5
ANCA,11,-0.044140625,-0.003515625,-0.010988170710756109,5
ANCA,12,-0.044140625,-0.003515625,-0.009951502447996138,5
ANCA,13,-0.046484375,-0.005859375,-0.021309543619192513,5
ANCA,14,-0.042578125,-0.001953125,-0.009518950712760588,5
ANCA,15,-0.04375,-0.003125,-0.009179717755323337,5
ANCA,16,-0.04375,-0.003125,-0.012383851123243046,5
ANCA,17,-0.0453125,-0.0046875,-0.01369208164439581,5
ANCA,18,-0.047265625,-0.006640625,-0.020606274257592393,5
ANCA,19,-0.04296875,-0.00234375,-0.0074539995546960645,5
ANCA,20,-0.042578125,-0.001953125,-0.006357153436812077,5
ANCA,21,-0.051171875,-0.010546875,-0.03673661264765931,5
ANCA,22,-0.041796875,-0.001171875,-0.003487816531294792,5
ANCA,23,-0.04609375,-0.00546875,-0.01977594437479858,5
ANCA,24,-0.04140625,-0.00078125,-0.002340296845490941,5
ANCA,25,-0.04609375,-0.00546875,-0.01755584214994204,5
ANCA,26,-0.043359375,-0.002734375,-0.009827197865327517,5
ANCA,27,-0.044140625,-0.003515625,-0.010112818457839495,5
ANCA,28,-0.044140625,-0.003515625,-0.009080843562741487,5
ANCA,29,-0.04296875,-0.00234375,-0.008544563177648495,5
ANCA,30,-0.04609375,-0.00546875,-0.017291215452482002,5
ANCA,31,-0.044140625,-0.003515625,-0.008816639181295563,5
ANC,0,2.282421875,-0.14921875,1.228273248599032,5
ANC,1,2.471484375,0.03984375,0.37122364007218317,5
ANC,2,2.494140625,0.0625,-0.26091145485689227,5
ANC,3,2.498046875,0.06640625,-0.40575961529112714,5
ANC,4,2.509375,0.077734375,-0.22928011539090135,5
ANC,5,2.48828125,0.056640625,-0.32659858796656044,5
ANC,6,2.43046875,-0.001171875,-0.02917683108919696,5
ANC,7,2.36640625,-0.065234375,0.3330459220492167,5
ANC,8,2.455859375,0.02421875,0.08996892355840852,5
ANC,9,2.449609375,0.01796875,-0.008488162204398499,5
ANC,10,2.47421875,0.042578125,-0.294722372522369,5
ANC,11,2.430078125,-0.0015625,-0.23061623705346004,5
ANC,12,2.49765625,0.066015625,-0.2538742311092907,5
ANC,13,2.4515625,0.019921875,-0.12821962051210664,5
ANC,14,2.48671875,0.055078125,-0.23951189840865839,5
ANC,15,2.409375,-0.022265625,0.0785936829388482,5
ANC,16,2.431640625,0.0,-0.14709680645969284,5
ANC,17,2.45234375,0.020703125,-0.01704593316096744,5
ANC,18,2.45703125,0.025390625,-0.10204657150789698,5
ANC,19,2.423828125,-0.0078125,0.09928605381143081,5
ANC,20,2.44140625,0.009765625,0.024154279636775383,5
ANC,21,2.425,-0.006640625,0.05224199267180039,5
ANC,22,2.430859375,-0.00078125,-0.047853365054809485,5
ANC,23,2.4296875,-0.001953125,-0.012233317403918472,5
ANC,24,2.425,-0.006640625,-0.005468946939384006,5
ANC,25,2.421484375,-0.01015625,0.054555968267926545,5
ANC,26,2.4375,0.005859375,-0.1349915691520515,5
ANC,27,2.43046875,-0.001171875,-0.042702707462945015,5
ANC,28,2.4296875,-0.001953125,-0.04975697135035705,5
ANC,29,2.430078125,-0.0015625,-0.006408435431545676,5
ANC,30,2.4328125,0.001171875,-0.006334076791765944,5
ANC,31,2.425390625,-0.00625,-0.01623525570993515,5
ASA,0,0.70859375,-0.187890625,3.369938497575757,5
ASA,1,0.9015625,0.005078125,-1.0017696518172174,5
ASA,2,0.90390625,0.007421875,-0.12208690258837256,5
ASA,3,0.904296875,0.0078125,-0.3969367563860477,5
ASA,4,0.88671875,-0.009765625,-0.038248121678577975,5
ASA,5,0.93046875,0.033984375,-0.946994777656632,5
ASA,6,0.8484375,-0.048046875,0.7616605593257839,5
ASA,7,0.8625,-0.033984375,0.33449983850633996,5
ASA,8,0.892578125,-0.00390625,-0.13837497540822347,5
ASA,9,0.85703125,-0.039453125,0.9021098365267403,5
ASA,10,0.90390625,0.007421875,-0.21320553576977316,5
ASA,11,0.8875,-0.008984375,-0.11609632744417744,5
ASA,12,0.878515625,-0.01796875,0.4280740333516584,5
ASA,13,0.90546875,0.008984375,-0.2421768732498469,5
ASA,14,0.8984375,0.001953125,-0.030007740663858445,5
ASA,15,0.904296875,0.0078125,0.2197019078315538,5
ASA,16,0.898046875,0.0015625,0.20991692422913588,5
ASA,17,0.919140625,0.02265625,-0.1543515340059069,5
ASA,18,0.90078125,0.004296875,-0.20138647976303642,5
ASA,19,0.889453125,-0.00703125,0.1470159097302535,5
ASA,20,0.90703125,0.010546875,-0.020542778046423144,5
ASA,21,0.9046875,0.008203125,-0.18983535001222693,5
ASA,22,0.90546875,0.008984375,-0.02132824398474422,5
ASA,23,0.89765625,0.001171875,0.03372659337857607,5
ASA,24,0.90546875,0.008984375,-0.04565398190658127,5
ASA,25,0.900390625,0.00390625,-0.09894272215184327,5
ASA,26,0.89453125,-0.001953125,0.033892168813888825,5
ASA,27,0.89609375,-0.000390625,-0.09570353318710036,5
ASA,28,0.8953125,-0.001171875,-0.052248144967986264,5
ASA,29,0.901171875,0.0046875,-0.01716608351214083,5
ASA,30,0.9015625,0.005078125,-0.02899825513301623,5
ASA,31,0.900390625,0.00390625,-0.0927123886781606,5
ASD,0,2.785546875,-0.169140625,-7.339794375295456,5
ASD,1,2.937890625,-0.016796875,0.13141435429106654,5
ASD,2,3.105859375,0.151171875,1.1863778607037436,5
ASD,3,3.013671875,0.058984375,-1.5254460439824533,5
ASD,4,3.0861328125,0.1314453125,1.144969954742846,5
ASD,5,2.93671875,-0.01796875,0.1947611476883287,5
ASD,6,2.882421875,-0.072265625,-0.5554198105027233,5
ASD,7,3.0134765625,0.0587890625,0.8060663161239946,5
ASD,8,2.971484375,0.016796875,0.4102047972055183,5
ASD,9,2.945703125,-0.008984375,0.11945418516435105,5
ASD,10,2.94453125,-0.01015625,1.053492336390678,5
ASD,11,2.92890625,-0.02578125,0.17954338779861495,5
ASD,12,2.970703125,0.016015625,0.46373758421343136,5
ASD,13,2.939453125,-0.015234375,0.2593888831668211,5
ASD,14,2.963671875,0.008984375,0.26679116125403074,5
ASD,15,2.990625,0.0359375,0.6719822034890528,5
ASD,16,2.96796875,0.01328125,-0.08171480686260787,5
ASD,17,2.937890625,-0.016796875,-0.21207609821885237,5
ASD,18,2.9859375,0.03125,0.981364563498666,5
ASD,19,2.982421875,0.027734375,1.070813827684772,5
ASD,20,2.983203125,0.028515625,1.0734454066321404,5
ASD,21,2.96875,0.0140625,0.318895412046097,5
ASD,22,2.98359375,0.02890625,1.288779218858527,5
ASD,23,2.9671875,0.0125,0.8261753611284973,5
ASD,24,2.962890625,0.008203125,0.7200215149746513,5
ASD,25,2.96484375,0.01015625,0.09119450364583746,5
ASD,26,2.9515625,-0.003125,0.43188869609922237,5
ASD,27,2.96875,0.0140625,0.7512720156555773,5
ASD,28,2.965234375,0.010546875,0.08271497148209477,5
ASD,29,2.957421875,0.002734375,0.2839400397727723,5
ASD,30,2.9546875,0.0,0.07066524759387052,5
ASD,31,2.963671875,0.008984375,0.3058069479987289,5
AVF,0,4.9384765625,0.40234375,0.607416178224425,5
AVF,1,4.432421875,-0.1037109375,-0.15151569446314408,5
AVF,2,4.582421875,0.0462890625,0.032952811929774735,5
AVF,3,4.596875,0.0607421875,0.13987628866396903,5
AVF,4,4.6103515625,0.07421875,0.1387164121500971,5
AVF,5,4.5015625,-0.0345703125,-0.025095370967467123,5
AVF,6,4.4412109375,-0.094921875,-0.17327669149936353,5
AVF,7,4.4693359375,-0.066796875,-0.07997377260728855,5
AVF,8,4.4763671875,-0.059765625,-0.07283247150706858,5
AVF,9,4.51796875,-0.0181640625,-0.023562737613243817,5
AVF,10,4.4880859375,-0.048046875,-0.08831622975384128,5
AVF,11,4.5326171875,-0.003515625,0.011068395003770153,5
AVF,12,4.53671875,0.0005859375,0.014591490525525417,5
AVF,13,4.502734375,-0.0333984375,-0.039221669405546646,5
AVF,14,4.5599609375,0.023828125,0.05391685243090984,5
AVF,15,4.5833984375,0.047265625,0.054240357102220436,5
AVF,16,4.5765625,0.0404296875,0.07930015783170188,5
AVF,17,4.5017578125,-0.034375,-0.05025703342851514,5
AVF,18,4.5271484375,-0.008984375,-0.00609232692264724,5
AVF,19,4.53515625,-0.0009765625,0.007863249063827113,5
AVF,20,4.5419921875,0.005859375,0.012065389856960233,5
AVF,21,4.5294921875,-0.006640625,-0.004078890641967728,5
AVF,22,4.517578125,-0.0185546875,-0.03278962356427089,5
AVF,23,4.5494140625,0.01328125,0.019323291253023723,5
AVF,24,4.5181640625,-0.01796875,-0.040690595154305974,5
AVF,25,4.5658203125,0.0296875,0.04692194991158837,5
AVF,26,4.558203125,0.0220703125,0.045582586234416106,5
AVF,27,4.521484375,-0.0146484375,-0.04502091913351457,5
AVF,28,4.53046875,-0.0056640625,-0.016993797481203603,5
AVF,29,4.5384765625,0.00234375,0.011059687733406348,5
AVF,30,4.5314453125,-0.0046875,-0.011412146010573668,5
AVF,31,4.5361328125,0.0,-0.00400688276406371,5
AVR,0,3.991796875,-0.59453125,-0.3064104307562935,5
AVR,1,4.29765625,-0.288671875,-0.32661344659655944,5
AVR,2,4.3734375,-0.212890625,0.15643339152917515,5
AVR,3,4.478515625,-0.1078125,-0.04342083215154222,5
AVR,4,4.326953125,-0.259375,0.20465901174496254,5
AVR,5,4.465234375,-0.12109375,0.31963582867739376,5
AVR,6,4.39609375,-0.190234375,-0.22597794510065228,5
AVR,7,4.44765625,-0.138671875,0.06300687770689146,5
AVR,8,4.576953125,-0.009375,-0.4583379888192124,5
AVR,9,4.55390625,-0.032421875,-0.08224975651926805,5
AVR,10,4.56875,-0.017578125,0.07706976950127781,5
AVR,11,4.601171875,0.01484375,-0.01593519556397795,5
AVR,12,4.594921875,0.00859375,-0.18448670342059809,5
AVR,13,4.63515625,0.048828125,0.1605219860333609,5
AVR,14,4.635546875,0.04921875,0.03585682080852478,5
AVR,15,4.55546875,-0.030859375,-0.1592336113922307,5
AVR,16,4.602734375,0.01640625,-0.05336375594910486,5
AVR,17,4.6046875,0.018359375,-0.23118030675940987,5
AVR,18,4.5875,0.001171875,-0.1333616654717193,5
AVR,19,4.584765625,-0.0015625,-0.10261568260891576,5
AVR,20,4.633984375,0.04765625,-0.11908285385730277,5
AVR,21,4.6,0.013671875,-0.08234774764671585,5
AVR,22,4.5890625,0.002734375,-0.13310256241354326,5
AVR,23,4.6203125,0.033984375,-0.013703518407724028,5
AVR,24,4.608984375,0.02265625,-0.10235278148722586,5
AVR,25,4.58828125,0.001953125,0.04311199133758433,5
AVR,26,4.58828125,0.001953125,0.06950334104378333,5
AVR,27,4.609375,0.023046875,-0.09444518966091985,5
AVR,28,4.59765625,0.011328125,-0.26276428796834084,5
AVR,29,4.61484375,0.028515625,-0.09274809221255438,5
AVR,30,4.59453125,0.008203125,-0.1923122204190645,5
AVR,31,4.601953125,0.015625,-0.03514285200998856,5
BAL,0,4.783203125,0.105078125,0.9920384521683225,5
BAL,1,4.6859375,0.0078125,1.078085421072434,5
BAL,2,4.8267578125,0.1486328125,-2.832227483915795,5
BAL,3,4.625390625,-0.052734375,-0.5392287942937293,5
BAL,4,4.7732421875,0.0951171875,-2.738367865900334,5
BAL,5,4.681640625,0.003515625,3.4599745708836616,5
BAL,6,4.6828125,0.0046875,0.7319752397674475,5
BAL,7,4.6744140625,-0.0037109375,1.0414963968210722,5
BAL,8,4.65703125,-0.02109375,0.3129136520045611,5
BAL,9,4.6029296875,-0.0751953125,2.7273773989358405,5
BAL,10,4.6833984375,0.0052734375,1.1050255660645272,5
BAL,11,4.665234375,-0.012890625,0.410301603158746,5
BAL,12,4.659375,-0.01875,-0.0569817772415175,5
BAL,13,4.6943359375,0.0162109375,-0.750700713427986,5
BAL,14,4.7166015625,0.0384765625,-0.2178278863993149,5
BAL,15,4.63984375,-0.03828125,0.3068969991047913,5
BAL,16,4.6810546875,0.0029296875,-0.07400448036811673,5
BAL,17,4.667578125,-0.010546875,0.3921906232295843,5
BAL,18,4.6736328125,-0.0044921875,0.6438181443376249,5
BAL,19,4.680859375,0.002734375,-0.8084135056862329,5
BAL,20,4.680078125,0.001953125,-0.07064640986718909,5
BAL,21,4.6765625,-0.0015625,-0.09799111422488045,5
BAL,22,4.6732421875,-0.0048828125,-0.10064695765994466,5
BAL,23,4.6630859375,-0.0150390625,-0.3048885025508402,5
BAL,24,4.6701171875,-0.0080078125,-0.5152255969139086,5
BAL,25,4.6556640625,-0.0224609375,0.288380450718113,5
BAL,26,4.6755859375,-0.0025390625,-0.18481421897006314,5
BAL,27,4.687890625,0.009765625,-0.8833721689565845,5
BAL,28,4.673828125,-0.004296875,-1.0369399575893081,5
BAL,29,4.684375,0.00625,-1.009391748222917,5
BAL,30,4.683984375,0.005859375,-0.8680404444040807,5
BAL,31,4.684375,0.00625,-0.8688096751733114,5
BMI,0,2.353125,0.05625,0.04623440285204988,5
BMI,1,2.3171875,0.0203125,0.09675802139037434,5
BMI,2,2.3125,0.015625,0.002116755793226382,5
BMI,3,2.2953125,-0.0015625,-0.11319073083778966,5
BMI,4,2.3140625,0.0171875,0.09659090909090909,5
BMI,5,2.3125,0.015625,-0.005570409982174694,5
BMI,6,2.27578125,-0.02109375,-0.227774064171123,5
BMI,7,2.28671875,-0.01015625,-0.09764928698752232,5
BMI,8,2.29375,-0.003125,-0.004679144385026736,5
BMI,9,2.28203125,-0.01484375,-0.08712121212121213,5
BMI,10,2.29921875,0.00234375,0.03336675579322637,5
BMI,11,2.303125,0.00625,0.11207664884135471,5
BMI,12,2.303125,0.00625,0.03308823529411765,5
BMI,13,2.2921875,-0.0046875,0.08149509803921569,5
BMI,14,2.30859375,0.01171875,0.13541666666666666,5
BMI,15,2.3,0.003125,0.03799019607843137,5
BMI,16,2.30234375,0.00546875,0.08416889483065954,5
BMI,17,2.30546875,0.00859375,0.13909313725490197,5
BMI,18,2.3046875,0.0078125,0.13669786096256684,5
BMI,19,2.3046875,0.0078125,0.1286764705882353,5
BMI,20,2.309375,0.0125,0.2198083778966132,5
BMI,21,2.31484375,0.01796875,0.1579211229946524,5
BMI,22,2.2984375,0.0015625,0.11274509803921569,5
BMI,23,2.28984375,-0.00703125,-0.0511920677361854,5
BMI,24,2.315625,0.01875,0.19674688057040998,5
BMI,25,2.2984375,0.0015625,0.07965686274509803,5
BMI,26,2.3171875,0.0203125,0.1930704099821747,5
BMI,27,2.30234375,0.00546875,0.09865196078431372,5
BMI,28,2.309375,0.0125,0.1323529411764706,5
BMI,29,2.30234375,0.00546875,0.13174019607843138,5
BMI,30,2.2890625,-0.0078125,-0.011029411764705885,5
BMI,31,2.290625,-0.00625,-0.03308823529411764,5
BMT,0,-0.744140625,-0.034765625,-0.1525591974782551,5
BMT,1,-0.703515625,0.005859375,-0.010832593454336023,5
BMT,2,-0.705078125,0.004296875,-0.007252629357130544,5
BMT,3,-0.704296875,0.005078125,-0.0005348348530764934,5
BMT,4,-0.716015625,-0.006640625,-0.0387843956809474,5
BMT,5,-0.69609375,0.01328125,0.034698759314447644,5
BMT,6,-0.6984375,0.0109375,0.02831329064021878,5
BMT,7,-0.69140625,0.01796875,0.05105673128310665,5
BMT,8,-0.689453125,0.019921875,0.05050667240980481,5
BMT,9,-0.672265625,0.037109375,0.12889636028619972,5
BMT,10,-0.708984375,0.000390625,-0.02153408260015262,5
BMT,11,-0.69296875,0.01640625,0.04160379484806964,5
BMT,12,-0.69453125,0.01484375,0.03666193594069351,5
BMT,13,-0.71484375,-0.00546875,-0.03231778165971375,5
BMT,14,-0.68359375,0.02578125,0.07780194374956155,5
BMT,15,-0.679296875,0.030078125,0.09399727732710098,5
BMT,16,-0.6890625,0.0203125,0.05839250831354017,5
BMT,17,-0.685546875,0.023828125,0.07328391023442353,5
BMT,18,-0.6953125,0.0140625,0.044997997673701814,5
BMT,19,-0.6859375,0.0234375,0.07175719267717162,5
BMT,20,-0.68671875,0.02265625,0.060650678326382455,5
BMT,21,-0.692578125,0.016796875,0.053190581171628816,5
BMT,22,-0.686328125,0.023046875,0.0725115062177447,5
BMT,23,-0.68515625,0.02421875,0.07736387607011457,5
BMT,24,-0.6890625,0.0203125,0.059543452219156356,5
BMT,25,-0.68671875,0.02265625,0.06977655245225658,5
BMT,26,-0.68671875,0.02265625,0.06729341218285678,5
BMT,27,-0.69765625,0.01171875,0.03655414267812267,5
BMT,28,-0.68984375,0.01953125,0.0556972983730025,5
BMT,29,-0.686328125,0.023046875,0.07221227194904478,5
BMT,30,-0.694140625,0.015234375,0.04861194711813296,5
BMT,31,-0.691796875,0.017578125,0.0474938667252434,5
CAD,0,2.528125,-0.116015625,1.410827615948959,5
CAD,1,2.6171875,-0.026953125,0.23863258493734615,5
CAD,2,2.535546875,-0.10859375,0.21554406226786896,5
CAD,3,2.61796875,-0.026171875,-0.15104681782113494,5
CAD,4,2.600390625,-0.04375,-0.0666345981809108,5
CAD,5,2.58125,-0.062890625,-0.22600183767323007,5
CAD,6,2.5546875,-0.089453125,0.16877896662896782,5
CAD,7,2.600390625,-0.04375,0.38580780084687394,5
CAD,8,2.6203125,-0.023828125,0.25436335654924314,5
CAD,9,2.579296875,-0.06484375,0.3278145813947132,5
CAD,10,2.57265625,-0.071484375,0.3875536291839878,5
CAD,11,2.622265625,-0.021875,-0.06798353629821574,5
CAD,12,2.6359375,-0.008203125,0.11217915687908422,5
CAD,13,2.64609375,0.001953125,0.14153007286281932,5
CAD,14,2.665234375,0.02109375,0.06731290858458214,5
CAD,15,2.6734375,0.029296875,-0.010134295399521057,5
CAD,16,2.636328125,-0.0078125,0.11134622352736923,5
CAD,17,2.653515625,0.009375,0.042446573323507736,5
CAD,18,2.6171875,-0.026953125,0.14920667337852922,5
CAD,19,2.632421875,-0.01171875,0.1938864815144175,5
CAD,20,2.639453125,-0.0046875,0.21115626700128579,5
CAD,21,2.620703125,-0.0234375,0.20099330561609768,5
CAD,22,2.629296875,-0.01484375,0.07454254680253083,5
CAD,23,2.626953125,-0.0171875,0.0933693930248416,5
CAD,24,2.62265625,-0.021484375,0.21882928232370985,5
CAD,25,2.616015625,-0.028125,0.09276364790681085,5
CAD,26,2.62109375,-0.023046875,0.19240478285319024,5
CAD,27,2.6203125,-0.023828125,0.1618896528537485,5
CAD,28,2.630078125,-0.0140625,0.13296121938768923,5
CAD,29,2.61796875,-0.026171875,0.19006304104950755,5
CAD,30,2.61875,-0.025390625,0.1855859064156732,5
CAD,31,2.6296875,-0.014453125,0.13345488402484573,5
CDI,0,2.72421875,0.06171875,-0.06880328409472604,5
CDI,1,2.744921875,0.082421875,0.08576664330616686,5
CDI,2,2.6984375,0.0359375,0.025163005175664405,5
CDI,3,2.74140625,0.07890625,0.08873530911795084,5
CDI,4,2.65,-0.0125,-0.007102274742654434,5
CDI,5,2.767578125,0.105078125,0.12921825818603794,5
CDI,6,2.664453125,0.001953125,0.015862028761490368,5
CDI,7,2.664453125,0.001953125,0.005656419753846746,5
CDI,8,2.64375,-0.01875,-0.007277121735639191,5
CDI,9,2.685546875,0.023046875,0.03247975006293234,5
CDI,10,2.699609375,0.037109375,0.04511618356349897,5
CDI,11,2.6796875,0.0171875,0.016757167226927983,5
CDI,12,2.684765625,0.022265625,0.02306255057542008,5
CDI,13,2.68203125,0.01953125,0.02618620024495565,5
CDI,14,2.6625,0.0,0.012821808116056285,5
CDI,15,2.6671875,0.0046875,0.012565058748296923,5
CDI,16,2.671875,0.009375,0.009875106122871796,5
CDI,17,2.651953125,-0.010546875,0.002871683227327515,5
